RowNumber,CustomerId,Department,Gender,Years of Experience,Salary
8228,15702434,Banking,Female,15.2,116692.8
8229,15632609,Banking,Female,4.3,32824.15
8230,15603550,IT,Female,18.1,139607.61
8231,15755239,IT,Male,15,115525.13
8232,15670528,IT,Male,2.7,20955.03
8233,15732704,Marketing,Male,6.8,52341.15
8234,15589019,Marketing,Female,20.8,159813.18
8235,15677796,IT,Male,22.1,169935.46
8236,15760177,Marketing,Male,19,146033.52
8237,15636595,Marketing,Male,19.9,153122.73
8238,15737275,Banking,Male,7.8,60335.24
8239,15672905,Marketing,Female,21.3,163757.29
8240,15753955,Marketing,Male,20.4,156648.81
8241,15708504,IT,Male,22.9,176471.78
8242,15592451,Banking,Male,0.7,5388.3
8243,15790455,Banking,Female,12.1,93332.64
8244,15572174,Banking,Male,9.3,71192.82
8245,15656330,Marketing,Female,22.1,170309.19
8246,15569626,Marketing,Male,14.3,109794.31
8247,15608726,Banking,Male,21.6,166310.82
8248,15637366,IT,Female,16.5,126728.27
8249,15778049,IT,Male,3.9,30338.94
8250,15727421,Banking,Female,4.9,37935.83
8251,15688865,Banking,Female,3.3,25329.48
8252,15751032,IT,Female,6.5,49676.33
8253,15734737,Banking,Male,22,169498.61
8254,15746515,Banking,Male,3.4,26500.29
8255,15664311,IT,Male,21.6,166458.41
8256,15708139,Banking,Female,23.6,181294.39
8257,15768574,Marketing,Male,2.8,21768.21
8258,15738018,Banking,Male,9.5,72849.29
8259,15699753,Banking,Male,3.2,24499.97
8260,15703199,Marketing,Male,12.9,98994.92
8261,15627830,IT,Female,18.4,141446.01
8262,15570855,Banking,Male,10.1,77864.41
8263,15772503,Banking,Female,15,115115.32
8264,15584453,Marketing,Male,21.9,168605.96
8265,15710111,Banking,Male,5,38550.4
8266,15618562,IT,Female,20.9,160618.61
8267,15706764,Banking,Female,0.5,3701.63
8268,15798737,Banking,Male,11.5,88659.44
8269,15712608,IT,Female,5.8,44273.91
8270,15636736,Banking,Female,20.3,156495.39
8271,15703544,Marketing,Male,23.8,182988.94
8272,15815645,Banking,Male,22.8,175082.2
8273,15705739,IT,Male,19.3,148811.14
8274,15709643,Banking,Male,11.2,85901.09
8275,15669805,IT,Female,25.9,199255.32
8276,15737489,Marketing,Female,14,107973.44
8277,15775131,Marketing,Male,16.6,128028.6
8278,15765283,IT,Female,13.6,104610.86
8279,15628715,Banking,Female,9.1,69676.55
8280,15813283,Banking,Female,4.7,35982.42
8281,15745716,Marketing,Male,15.3,117939.17
8282,15598485,Marketing,Male,12.4,95140.62
8283,15696552,Banking,Female,21.8,167682.57
8284,15754569,Banking,Male,7.4,56562.57
8285,15701741,Banking,Female,11.7,90305.97
8286,15572631,Banking,Male,14.3,109895.16
8287,15636069,Marketing,Male,0.2,1843.24
8288,15682467,Banking,Female,13.4,102747.02
8289,15790744,Banking,Female,12.7,97465.89
8290,15625023,Banking,Male,13.7,105352.55
8291,15731267,Banking,Male,11.2,85801.77
8292,15742879,Marketing,Male,9,69370.05
8293,15757015,IT,Female,23,176945.96
8294,15770711,IT,Female,2.8,21597.2
8295,15569430,Marketing,Female,19.8,152039.67
8296,15617304,Banking,Male,14.5,111893.09
8297,15704466,Banking,Female,25.4,195074.62
8298,15664681,Banking,Female,2.1,15959.01
8299,15605534,IT,Female,9.4,72628.84
8300,15792473,IT,Female,8.3,64157.24
8301,15802625,IT,Male,3.1,23860.5
8302,15766017,IT,Male,11.1,85687.09
8303,15762172,Banking,Female,23.3,179451.42
8304,15728333,Banking,Male,12.1,93180.09
8305,15792868,Banking,Male,20.4,157097.09
8306,15605698,Banking,Male,10.4,80344.96
8307,15777060,Banking,Female,3.4,26080.54
8308,15626243,Banking,Male,4.1,31406.93
8309,15719898,Banking,Male,4.2,32044.64
8310,15599976,Banking,Female,17.3,132734.87
8311,15752809,Marketing,Male,8,61602.42
8312,15589698,IT,Male,5.4,41304.44
8313,15609977,Banking,Male,7.5,57962.41
8314,15750121,Banking,Male,5.6,42862.82
8315,15734177,Banking,Male,19.9,152992.04
8316,15781347,Banking,Female,11.9,91193.65
8317,15592025,Banking,Male,16.9,130132.41
8318,15670163,Banking,Female,11.5,88751.45
8319,15765402,Banking,Female,13.5,104118.93
8320,15624343,Marketing,Female,5.5,42028.16
8321,15602354,IT,Male,9.8,75632.78
8322,15579183,Banking,Male,7,53710.23
8323,15584899,Banking,Female,1.7,13066.3
8324,15723658,Marketing,Female,19.8,152417.97
8325,15803965,Banking,Male,0.4,3299.01
8326,15682489,Banking,Male,25.8,198091.81
8327,15813645,Banking,Female,13.5,103934.12
8328,15766787,Banking,Female,9.2,70403.65
8329,15687171,Marketing,Male,13.3,102179.86
8330,15690744,Banking,Male,3.9,30375.18
8331,15707974,Marketing,Female,24,184796.84
8332,15673084,Marketing,Male,21.6,166264.89
8333,15814772,IT,Male,11.5,88391.97
8334,15743709,Banking,Male,15,115186.97
8335,15610343,Banking,Female,1.8,13935.53
8336,15737414,Banking,Male,10.9,83910.4
8337,15788480,IT,Female,4.5,34712.34
8338,15568519,Banking,Male,1.8,13871.34
8339,15792453,Marketing,Female,18.1,139494.75
8340,15658100,Banking,Female,18.3,140724.64
8341,15695197,IT,Female,2.7,20682.46
8342,15749807,Marketing,Female,16.1,124202.26
8343,15773876,Banking,Female,20.8,159638.77
8344,15591698,IT,Female,22.2,171056.65
8345,15712813,IT,Male,3.3,25333.03
8346,15763898,Marketing,Female,3.8,29372.62
8347,15793324,Marketing,Male,5,38533.79
8348,15757759,Marketing,Female,20.3,156122.13
8349,15796230,IT,Female,7.5,57904.22
8350,15611729,IT,Male,4.1,31257.1
8351,15709531,Banking,Male,25.1,193214.05
8352,15650751,Banking,Female,17.9,137757.69
8353,15641413,IT,Female,1.7,13308.2
8354,15753840,Marketing,Female,17.3,132861.9
8355,15669994,IT,Female,16.3,125083.29
8356,15695301,Marketing,Male,1.6,12405.2
8357,15792004,Marketing,Female,4.9,37697.29
8358,15603035,Banking,Male,13.7,105599.65
8359,15717286,Marketing,Female,18.6,142783.98
8360,15577107,Marketing,Female,21.9,168412.07
8361,15754747,IT,Male,23.9,184036.47
8362,15705676,Banking,Female,6.3,48478.47
8363,15751912,Banking,Male,0.5,3896.08
8364,15677336,IT,Male,17.2,132370.75
8365,15684395,Marketing,Female,16.7,128260.86
8366,15659949,Banking,Male,13.8,106534.15
8367,15812422,Banking,Male,13.3,102515.42
8368,15806941,Banking,Male,10.9,83643.87
8369,15637690,IT,Female,18.1,138906.85
8370,15632882,IT,Male,3.9,29995.83
8371,15807107,Banking,Male,21.3,164081.42
8372,15661034,IT,Female,24.4,187976.88
8373,15811958,IT,Male,20.6,158171.36
8374,15785167,Marketing,Male,20.2,155711.64
8375,15646720,Marketing,Female,11.2,85890.75
8376,15658614,IT,Female,10.9,83844.79
8377,15704657,Banking,Male,5.4,41777.9
8378,15567147,Marketing,Male,10.6,81908.09
8379,15701319,IT,Female,18.1,139377.24
8380,15745266,Marketing,Male,9.6,73562.05
8381,15650437,IT,Male,21.6,165786.1
8382,15764314,IT,Male,22.7,174921.91
8383,15612594,Marketing,Male,15.7,120790.02
8384,15593501,Banking,Female,7.3,56092.51
8385,15804150,Banking,Male,20.6,158816.03
8386,15649297,Banking,Female,16.3,125660.99
8387,15641110,Banking,Male,16.7,128400.62
8388,15660608,Banking,Male,13.9,107181.22
8389,15806570,Banking,Female,10,77203.72
8390,15715345,Marketing,Male,16.9,129740.11
8391,15755521,Banking,Female,24.4,187604.97
8392,15579074,IT,Male,24,184754.26
8393,15641158,IT,Male,8.3,63981.37
8394,15752507,IT,Male,25.1,192831.67
8395,15597983,Banking,Male,9.2,70849.47
8396,15586069,Banking,Female,3.6,27914.95
8397,15655082,Banking,Female,22.6,173568.3
8398,15720155,IT,Male,1.2,9324.31
8399,15582116,IT,Female,3.5,26628.88
8400,15749365,Banking,Female,18.9,145601.8
8401,15632069,Banking,Male,18.8,144496.07
8402,15663134,Marketing,Male,1.5,11779.98
8403,15766683,IT,Male,10.9,83983.39
8404,15707219,Banking,Female,16,123318.37
8405,15709232,IT,Female,8.5,65481.86
8406,15801351,Banking,Male,6.2,47728
8407,15578747,Marketing,Male,7.7,59195.05
8408,15675626,Banking,Male,12.7,98060.51
8409,15583736,IT,Male,11.7,90106.94
8410,15590011,Marketing,Male,1.8,13549.34
8411,15609913,Banking,Female,14.7,113436.08
8412,15719479,Marketing,Female,5.5,42442.21
8413,15575147,Banking,Male,8.9,68297.61
8414,15597309,Marketing,Male,10.4,80134.65
8415,15648367,IT,Female,12.5,96051.1
8416,15758031,Marketing,Male,10.5,80682.35
8417,15751771,IT,Male,14.4,111149.98
8418,15689288,Banking,Female,23.7,182612.38
8419,15731026,IT,Female,14.2,109201.43
8420,15775809,IT,Female,19.6,151146.67
8421,15743076,Marketing,Male,12.2,93901.61
8422,15658258,Banking,Male,4.7,36342.79
8423,15756321,Marketing,Female,12.8,98302.57
8424,15706799,Marketing,Male,11,84972.9
8425,15775703,Banking,Male,14.1,108747.12
8426,15642636,Banking,Male,2.8,21862.19
8427,15704651,Banking,Male,15.8,121551.93
8428,15806771,Banking,Female,23,177065.24
8429,15566735,IT,Female,18.3,140460.01
8430,15681671,IT,Male,4.6,35337.31
8431,15775949,Banking,Female,25.2,193502.93
8432,15586752,IT,Male,4.2,32174.03
8433,15582519,Banking,Male,0.8,5811.9
8434,15658233,Banking,Female,19.4,149593.61
8435,15755330,IT,Male,4.9,37439.9
8436,15605072,Banking,Female,18.6,142763.51
8437,15617538,Marketing,Male,5.9,45038.74
8438,15591428,Banking,Male,22.4,172097.4
8439,15692142,IT,Female,23.4,180344.69
8440,15692931,Banking,Male,4.9,37392.56
8441,15781127,Marketing,Female,4.8,36864.05
8442,15677136,Banking,Female,17.2,132418.59
8443,15677828,Banking,Female,7.9,60894.26
8444,15567897,IT,Male,18.7,143913.33
8445,15793641,Banking,Female,22.4,172240.27
8446,15678333,Banking,Female,11.3,86619.77
8447,15630511,Banking,Female,21.3,164074.89
8448,15792627,Marketing,Female,9,69039.43
8449,15717191,Banking,Male,17.2,132468.76
8450,15625716,Banking,Female,8.5,65316.5
8451,15710053,IT,Female,7.4,57164.19
8452,15580043,Marketing,Female,4.5,34397.08
8453,15601410,Marketing,Female,23.1,177431.59
8454,15684669,Banking,Female,18.5,142009.46
8455,15619083,Banking,Female,10.5,80618.47
8456,15692207,Banking,Female,16.1,124218.27
8457,15730705,Banking,Male,11.1,85286.3
8458,15749688,Banking,Male,5.3,40889.14
8459,15728542,Banking,Female,13.9,107236.87
8460,15760063,Marketing,Male,21.9,168085.97
8461,15658982,IT,Female,19.1,146663.43
8462,15758769,Banking,Female,0.6,4791.8
8463,15778481,Banking,Male,15.7,120819.58
8464,15661162,Marketing,Male,14.9,114539.67
8465,15568164,Banking,Female,20,154000.99
8466,15601569,Banking,Female,17.9,137980.58
8467,15772383,Banking,Male,10.8,83343.73
8468,15667456,Marketing,Male,10.7,82195.15
8469,15672983,Marketing,Female,19.4,149550.95
8470,15799534,Banking,Male,25.7,197688.5
8471,15582847,Banking,Male,9.5,72929.96
8472,15612478,Banking,Male,22.2,171045.35
8473,15709621,Banking,Male,3.6,27731.05
8474,15802009,Banking,Female,16.4,126131.9
8475,15698816,Marketing,Female,13.5,103931.49
8476,15574830,IT,Male,19.2,147635.33
8477,15603082,Banking,Male,8.1,61961.57
8478,15685947,IT,Male,16.3,125435.47
8479,15643048,Banking,Male,5.5,42240.54
8480,15807568,Banking,Male,7.5,57942.88
8481,15597591,Banking,Male,19.9,153419.62
8482,15747558,Marketing,Female,24.7,189727.12
8483,15756655,Banking,Female,21.5,165385.55
8484,15589949,Marketing,Male,2.6,19687.99
8485,15601012,Banking,Female,5.1,39473.63
8486,15724269,Banking,Male,18.8,144723.38
8487,15567506,IT,Female,25.3,194895.57
8488,15791877,IT,Male,10,77271.91
8489,15794360,IT,Female,13.7,105096.82
8490,15686538,Banking,Female,23,176780.39
8491,15585985,Banking,Male,20,153786.46
8492,15699257,Marketing,Male,5.7,43612.06
8493,15804104,Banking,Male,10.3,79479.74
8494,15727619,IT,Female,12,92320.37
8495,15740237,IT,Male,25.1,193201.86
8496,15801436,Banking,Male,16.4,126353.13
8497,15705735,Marketing,Male,17.6,135008.92
8498,15649359,Banking,Male,2.2,17135.6
8499,15624892,IT,Male,7.9,60651.77
8500,15784918,IT,Male,24.5,188343.05
8501,15584785,Banking,Male,3,23291.83
8502,15797197,Marketing,Male,8.4,64443.75
8503,15574858,Banking,Male,0,287.99
8504,15794101,Banking,Female,17.9,137961.41
8505,15743245,Banking,Male,9.4,72169.95
8506,15791535,Banking,Male,5.1,39608.58
8507,15605215,Banking,Male,22.8,175458.21
8508,15771749,IT,Female,11.6,89524.83
8509,15616833,Marketing,Male,1.7,13221.25
8510,15750728,Marketing,Female,13.4,102889.34
8511,15769353,Banking,Female,21.6,166468.21
8512,15770091,IT,Male,3.5,27149.27
8513,15716420,Marketing,Male,7.7,59601.15
8514,15740602,IT,Female,2.9,22026.18
8515,15796071,Marketing,Male,19.9,153059.62
8516,15811389,IT,Female,21.8,167313.07
8517,15783875,Banking,Female,1.7,12833.96
8518,15671800,Banking,Male,25.7,197582.79
8519,15677288,Banking,Male,0.5,4033.39
8520,15633525,Banking,Male,16.4,125877.22
8521,15634606,Marketing,Male,23,176913.42
8522,15579207,Banking,Male,13.7,105476.65
8523,15619892,Marketing,Male,7.7,59172.42
8524,15567778,IT,Female,14.1,108731.02
8525,15711750,Banking,Female,22.8,175310.38
8526,15751084,Banking,Female,5,38170.04
8527,15768945,Banking,Male,13.8,105887.04
8528,15586931,Marketing,Male,12.4,95625.03
8529,15636353,Marketing,Male,1.2,9541.15
8530,15623858,Banking,Male,19.3,148516.79
8531,15703354,Banking,Female,14.8,113907.8
8532,15663987,Marketing,Male,21.4,164647.72
8533,15780805,Banking,Female,12.8,98621.04
8534,15768566,Banking,Male,4.9,37479.97
8535,15643229,Banking,Female,2.1,15846.42
8536,15754940,Marketing,Male,0.7,5104.08
8537,15676576,Banking,Female,8.1,61937.6
8538,15800068,Marketing,Female,22.1,170008.74
8539,15648030,Marketing,Female,21.5,165000.68
8540,15668594,IT,Female,9.9,76197.05
8541,15728709,IT,Male,15.3,118045.98
8542,15724181,Marketing,Male,20.5,157360.9
8543,15647546,IT,Female,25.5,196226.38
8544,15702601,IT,Male,5.8,44384.57
8545,15567725,Banking,Female,9.5,72993.65
8546,15674179,IT,Male,16.2,124571.09
8547,15686957,IT,Male,5.7,43640.16
8548,15607690,IT,Male,4,31121.42
8549,15806546,Marketing,Male,2.9,22372.78
8550,15632850,Banking,Male,22.1,170338.35
8551,15709016,IT,Female,20.6,158845.49
8552,15638068,Marketing,Male,8.8,67926.18
8553,15749345,Banking,Female,25.3,194783.12
8554,15791321,Marketing,Female,22.9,176036.01
8555,15699095,Banking,Female,25.8,198826.03
8556,15638329,IT,Male,21.9,168683.57
8557,15575445,Marketing,Male,0.9,6936.27
8558,15752622,Banking,Female,23.3,179230.23
8559,15774507,Banking,Female,13.4,103421.91
8560,15570857,IT,Female,19.2,147578.26
8561,15599386,IT,Male,17,130504.49
8562,15744913,Marketing,Male,2.1,16149.13
8563,15647292,Banking,Male,15.5,118862.08
8564,15728838,Banking,Male,18.6,143397.14
8565,15584704,Banking,Male,17.9,137959
8566,15749068,Banking,Female,12.2,93702.96
8567,15622985,Banking,Female,22.5,172939.3
8568,15587676,Banking,Male,14.1,108162.13
8569,15779496,Banking,Male,4.7,35896.09
8570,15733460,Marketing,Male,13.6,104852.6
8571,15711457,Banking,Female,24.6,188850.89
8572,15795290,Banking,Female,3.7,28615.8
8573,15611223,IT,Female,22.4,172001.44
8574,15794159,Banking,Female,7.8,60116.57
8575,15780677,Banking,Female,22.2,170528.63
8576,15690175,Marketing,Male,24.7,189683.7
8577,15722599,Banking,Female,6.5,49734.94
8578,15569976,IT,Male,15.8,121529.59
8579,15707011,Banking,Male,9.2,71071.47
8580,15702277,Banking,Male,18.6,142995.32
8581,15801915,Banking,Female,1.7,13054.25
8582,15580213,Banking,Female,11.6,89402.54
8583,15637947,Marketing,Male,14.5,111241.37
8584,15715888,Banking,Female,15.6,119638.85
8585,15732967,Banking,Male,19.7,151581.79
8586,15737047,Banking,Female,9.6,73881.68
8587,15694039,IT,Female,23,176902.83
8588,15649457,IT,Male,0.9,7034.94
8589,15742809,Marketing,Female,15.9,122547.58
8590,15637829,Banking,Female,21,161559.12
8591,15633194,Banking,Female,17.9,137510.41
8592,15611635,Marketing,Female,24.1,185366.56
8593,15638774,Marketing,Female,23.7,182224.14
8594,15722037,IT,Male,5.5,42581.04
8595,15672930,Marketing,Male,4.1,31921.95
8596,15668774,IT,Female,13.3,102460.84
8597,15780966,Banking,Female,14.3,109681.29
8598,15659694,IT,Female,13.8,106345.05
8599,15624424,Marketing,Female,13.3,102472.9
8600,15708713,Banking,Male,4.7,36249.76
8601,15755405,Banking,Male,4.3,32996.89
8602,15647570,IT,Male,25.4,195123.94
8603,15684348,Banking,Male,7.4,57014.43
8604,15702541,Banking,Female,20.7,159483.76
8605,15646942,Marketing,Female,13.1,100929.59
8606,15748920,Banking,Female,1.6,12513.07
8607,15694581,Marketing,Male,9.7,74900.9
8608,15643215,IT,Male,17.8,137111.89
8609,15649060,IT,Female,7.8,60212.51
8610,15774258,Banking,Male,24.4,187343.4
8611,15731553,Banking,Male,23.8,183284.53
8612,15617029,Marketing,Female,1.1,8125.39
8613,15780716,IT,Male,13.4,103220.56
8614,15577018,IT,Female,12.6,96885.19
8615,15809515,IT,Male,1.2,8877.06
8616,15789924,Banking,Female,19.2,147530.06
8617,15725076,Marketing,Female,4.3,33389.42
8618,15672481,Banking,Male,5.9,45309.24
8619,15574115,Marketing,Female,4.6,35230.61
8620,15661830,Marketing,Female,7.8,59816.41
8621,15665879,Banking,Female,9,69080.46
8622,15673820,Banking,Male,18.6,143450.61
8623,15747772,IT,Male,5.3,40774.01
8624,15666197,IT,Female,12.9,99377.27
8625,15773639,IT,Male,17.4,133617.43
8626,15581893,Banking,Male,13.2,101495
8627,15672447,IT,Male,15.5,119333.95
8628,15777830,Banking,Female,21.8,167682.37
8629,15713890,Banking,Male,19.9,152884.85
8630,15577598,Marketing,Male,9.2,70400.86
8631,15786042,IT,Female,8.5,65413.41
8632,15753462,IT,Male,23.8,182728.8
8633,15759690,Banking,Male,10.6,81442.6
8634,15801414,Banking,Female,18.8,144251.38
8635,15656141,Banking,Male,5.2,40207.06
8636,15608701,IT,Male,7.1,54530.51
8637,15582892,Banking,Male,4.2,32683.88
8638,15632967,Banking,Male,13.6,104703.96
8639,15587573,IT,Male,3.5,26907.43
8640,15654891,Banking,Male,23.5,180591.32
8641,15611365,Banking,Female,7.9,60905.51
8642,15749103,IT,Female,6.2,47777.15
8643,15810203,IT,Female,14.1,108222.68
8644,15813660,Marketing,Male,0.5,3554.63
8645,15605673,Marketing,Female,10.2,78616.92
8646,15669282,Banking,Female,13.1,100566.81
8647,15792726,Banking,Female,23.8,183259.35
8648,15593241,Banking,Male,20.7,159131.21
8649,15683053,Marketing,Female,20.9,160976.85
8650,15632736,IT,Female,5.6,42933.26
8651,15731865,Banking,Male,11.9,91291.2
8652,15760450,Banking,Male,6.8,52471.36
8653,15787204,Marketing,Female,14.1,108804.28
8654,15650454,Banking,Male,15.9,122449.18
8655,15573730,IT,Male,5.4,41682.3
8656,15705050,Banking,Male,19.4,148887.69
8657,15791342,Marketing,Male,17.9,137784.25
8658,15684316,Banking,Male,24.8,190573.91
8659,15700540,IT,Female,13.3,102076.03
8660,15770631,Marketing,Male,7.3,56307.51
8661,15790594,Banking,Female,6.5,49775.58
8662,15604020,IT,Female,0.6,4395.45
8663,15637599,IT,Female,3.7,28461.29
8664,15736578,Banking,Male,3.7,28184.7
8665,15666332,Marketing,Female,0.4,3149.1
8666,15727291,Banking,Female,25.3,194273.12
8667,15785920,IT,Male,19.3,148537.07
8668,15658987,Banking,Female,15.1,116378.31
8669,15687719,Marketing,Female,0.9,6761.84
8670,15799641,Marketing,Male,10.7,81995.92
8671,15758702,Banking,Female,1.9,14392.68
8672,15689526,IT,Female,0.1,468.94
8673,15586848,Banking,Male,15.9,122379.54
8674,15707637,Banking,Female,1.7,13228.93
8675,15719426,Banking,Male,20,154002.02
8676,15639265,Banking,Male,14.7,112777.38
8677,15576124,Banking,Male,16.7,128528.83
8678,15757829,IT,Female,22.1,170122.22
8679,15633227,Banking,Female,0.4,2803.89
8680,15753092,IT,Male,23.6,181918.26
8681,15782939,Banking,Male,15,115241.96
8682,15746338,Banking,Female,16.9,129956.13
8683,15590676,Banking,Male,6,45858.49
8684,15599329,Banking,Female,17,131083.56
8685,15783097,IT,Male,6,46422.46
8686,15597885,Banking,Male,7.5,57675.88
8687,15597467,Banking,Female,22.1,169741.96
8688,15724764,IT,Female,3.4,26022.37
8689,15778418,IT,Male,16.3,125334.16
8690,15684769,Banking,Male,2.8,21343.74
8691,15756167,Marketing,Female,18.2,139971.01
8692,15632439,Banking,Female,6.2,47455.82
8693,15755138,Banking,Female,7.2,55593.8
